,pendiente,VPL,coords,WGS84(GPS),date,time,H (%),T (C),V (m/s)
8615,-93.33333,0.001325,"(694672.9598960234, 5897209.292619848)","(-72.81075422746042, -37.0511728891932)",2018-01-11,07:00,41.5128,18.5199,0.8828030000000001
8616,30.0,0.0016719999999999999,"(676171.1452362384, 5833571.96804566)","(-73.00357796031764, -37.628104162850136)",2020-02-15,22:00,42.2751,17.5409,2.19198
8617,63.0,0.0032549999999999996,"(660667.2790174674, 5798899.840558525)","(-73.17150443734855, -37.94329470530086)",2019-01-15,17:00,32.2708,12.8532,3.82916
8618,-15.555599999999998,0.005973,"(731801.3136480657, 5885914.836494205)","(-72.39009134056862, -37.14444238978339)",2019-01-22,22:00,32.3329,15.8031,5.61316
8619,0.0,0.005973,"(734641.2974792146, 6074932.110287542)","(-72.41496395944249, -35.441425813619475)",2020-02-06,17:00,10.9178,12.1718,2.37585
8620,-24.4444,0.013174000000000002,"(696953.0042349984, 5876765.235654807)","(-72.77975238880767, -37.23484573993231)",2015-12-25,15:00,8.153089999999999,16.1371,4.71898
8621,-5.555599999999998,0.005429,"(714180.0624361783, 5794147.990439717)","(-72.56152381493673, -37.97504864631531)",2016-12-22,10:00,16.8642,7.954,12.9422
8622,26.6667,0.0037990000000000003,"(647816.6325461426, 5763909.515249297)","(-73.31044683803516, -38.26069823626988)",2016-02-02,21:00,21.7983,15.7917,5.112830000000001
8623,0.0,0.006516,"(745446.527228352, 5804965.505035014)","(-72.2095992403763, -37.869751733076)",2018-01-11,23:00,65.3874,18.1579,1.7843200000000001
8624,23.3333,0.005973,"(790446.8297632958, 5925998.053615026)","(-71.74606392859997, -36.767331461752626)",2017-02-01,05:00,20.2266,19.089000000000002,0.482137
8625,6.66667,0.005429,"(732546.5506096928, 5804297.698138395)","(-72.35589219503159, -37.87914795158067)",2017-03-18,11:00,67.324,14.9159,2.10973
8626,21.1111,0.0016719999999999999,"(753615.3650770644, 5702026.14871403)","(-72.07985884403539, -38.79405225477417)",2018-02-12,11:00,25.0691,16.2729,6.577310000000001
8627,-50.0,0.0025960000000000002,"(704321.4890812602, 5877485.047914583)","(-72.69694502907512, -37.22677650128398)",2018-01-02,22:00,71.4852,13.067,4.53055
8628,1.11111,0.005429,"(733243.1950585841, 5820213.704956063)","(-72.35310249308196, -37.735669496398565)",2017-01-21,21:00,26.1764,18.0285,13.7212
8629,0.0,0.0016719999999999999,"(679179.3721774181, 5835978.417212213)","(-72.97009695371108, -37.60584569150282)",2016-03-05,19:00,27.8072,19.4555,0.9114200000000001
8630,-41.1111,0.0016719999999999999,"(637141.798743195, 5750188.835108876)","(-73.42975192732098, -38.38600120159214)",2019-12-28,22:00,34.9315,15.1686,0.2146
8631,11.1111,0.005973,"(753890.1810973879, 5791829.239064456)","(-72.10908639537038, -37.98568492600141)",2019-02-15,12:00,13.6137,26.0849,10.02
8632,15.5556,0.002712,"(781601.3156713188, 5878262.160734641)","(-71.82721307159449, -37.19965488107447)",2020-01-16,21:00,11.0303,27.7052,8.16199
8633,22.2222,0.005429,"(760578.3848897755, 5811224.824260419)","(-72.04002960191154, -37.809210057830605)",2018-02-16,06:00,35.2055,17.6325,3.55956
8634,-64.4444,0.005973,"(665111.7612507226, 5836078.464726834)","(-73.12940874566175, -37.60757771826471)",2020-03-05,19:00,17.0998,19.4542,10.7246
8635,-15.555599999999998,0.013174000000000002,"(671493.1591233965, 5913874.864114944)","(-73.0750726006026, -36.90555052231583)",2019-01-06,23:00,62.6311,13.5326,5.0668
8636,-10.0,0.0025960000000000002,"(680779.3884393802, 5838315.664219101)","(-72.95255827472207, -37.584479240512536)",2017-02-19,16:00,88.5339,12.6957,5.13546
8637,-37.7778,0.0016719999999999999,"(650929.5905835212, 5729265.559639066)","(-73.26744090151125, -38.572258452881194)",2016-03-01,15:00,18.1235,17.8712,5.76558
8638,0.0,0.006516,"(723537.9987218957, 5889654.882726833)","(-72.4841626134588, -37.11277302543794)",2016-01-08,17:00,83.8044,11.0998,6.43008
8639,8.88889,0.006516,"(675143.9845477031, 5725770.380292981)","(-72.98874730158867, -38.59929437136574)",2017-12-25,17:00,95.0286,9.41323,4.027430000000001
8640,-10.0,0.0025960000000000002,"(744270.6625442875, 5828533.665937135)","(-72.23088096138568, -37.65789109149577)",2018-02-06,10:00,90.8481,14.2343,3.65038
8641,4.44444,0.009777,"(724244.3021342886, 5806056.080063004)","(-72.45074910517314, -37.865397022915616)",2020-02-05,15:00,50.2727,7.155660000000001,3.3420699999999997
8642,-41.1111,0.0025960000000000002,"(695762.282133298, 5849174.024901309)","(-72.78587392547718, -37.483614931728304)",2016-03-09,19:00,53.24100000000001,14.3976,2.4983299999999997
8643,-18.888900000000007,0.0024809999999999997,"(776127.6180275491, 5834635.573204318)","(-71.87251123971662, -37.59394812210606)",2018-12-30,10:00,32.3494,9.84487,0.601729
8644,8.88889,0.0025960000000000002,"(735969.0453730078, 5902861.677092981)","(-72.34853223282262, -36.990800098175214)",2016-02-28,10:00,30.3574,14.7899,2.35576
8645,-7.777799999999999,0.0037990000000000003,"(736675.8345858449, 5816347.804469403)","(-72.31292779161616, -37.76959467407784)",2020-02-04,17:00,71.0008,7.9501,4.09842
8646,4.44444,0.0025960000000000002,"(710171.1134131327, 5872967.852018227)","(-72.6297858694918, -37.2661596480359)",2018-03-07,14:00,49.1149,17.1801,2.16925
8647,0.0,0.0016719999999999999,"(670970.9522244848, 5662547.20939547)","(-73.02090097825786, -39.1695078636071)",2016-12-23,18:00,86.2562,6.0834,2.8359099999999997
8648,12.2222,0.005429,"(722009.5549754415, 5805810.430564833)","(-72.47605585257327, -37.8681561014424)",2018-01-18,16:00,19.9391,18.8212,9.34454
8649,13.3333,0.0016719999999999999,"(673425.9461264341, 5734944.810996152)","(-73.01074475262295, -38.51700138484142)",2020-01-08,22:00,89.7333,3.9801300000000004,11.2291
8650,4.44444,0.005429,"(728276.4929167052, 5795567.219863751)","(-72.40163154649058, -37.95883508224233)",2016-01-26,07:00,77.0045,10.8905,6.58529
8651,-70.0,0.0032549999999999996,"(651928.8200500619, 5781200.887576842)","(-73.26715851714854, -38.104243219415025)",2020-03-16,07:00,26.2066,13.1693,7.07436
8652,-5.555599999999998,0.0037990000000000003,"(721882.2590155168, 5810662.890283305)","(-72.47899064108928, -37.82449369266825)",2019-02-22,12:00,99.2026,10.4691,0.767575
8653,-10.0,0.0025960000000000002,"(642301.0191255551, 5786819.224324502)","(-73.37804623618457, -38.05519473776984)",2017-01-27,16:00,10.5724,22.921,3.70266
8654,8.88889,0.0032549999999999996,"(744788.2414285348, 5787129.923408636)","(-72.21100683235923, -38.030489997732346)",2016-01-11,18:00,70.1461,14.2726,7.53447
8655,-50.0,0.005429,"(770851.7169814293, 5802819.507511645)","(-71.92033684551484, -37.88186999628588)",2015-12-28,16:00,60.5479,17.0224,5.14559
8656,0.0,0.0025960000000000002,"(756236.807021777, 5786502.997295104)","(-72.08049605380924, -38.032967775696534)",2017-01-07,17:00,69.1362,13.1356,2.93886
8657,-3.333299999999994,0.002134,"(738611.7415592067, 6060904.618127627)","(-72.36713927916321, -35.566829448956476)",2019-03-02,18:00,8.82372,18.7409,0.596775
8658,-5.555599999999998,0.005973,"(708374.0878609366, 5722729.099000597)","(-72.6065259977318, -38.619500657781444)",2019-03-16,18:00,65.126,12.1315,3.09193
8659,-4.444400000000002,0.005429,"(765981.5186288866, 5810467.543676513)","(-71.97845376092363, -37.81446850045243)",2020-03-13,13:00,93.2339,10.3449,5.592569999999999
8660,-17.7778,0.0032549999999999996,"(731928.6007539249, 5800874.183978416)","(-72.36181097149033, -37.91012907153757)",2017-02-05,18:00,34.8524,14.2553,0.39442
8661,-10.0,0.006516,"(641868.0038274991, 5763434.98954227)","(-73.37831927789023, -38.265932339018214)",2019-01-20,23:00,15.4401,13.8112,5.2805
8662,65.5556,0.0025960000000000002,"(670565.9525700888, 5661401.385913621)","(-73.02529778667537, -39.17990634402963)",2020-03-20,08:00,40.3772,15.0004,7.97503
8663,8.88889,0.005429,"(791463.573055869, 5842588.164182737)","(-71.70222805939557, -37.517657851314105)",2019-03-01,21:00,54.299,14.1188,3.2893800000000004
8664,-36.6667,0.006516,"(737839.501793399, 5699288.338996295)","(-72.26035912015864, -38.82309317329214)",2020-03-17,10:00,75.6626,9.26431,8.99271
8665,3.33333,0.005973,"(786322.7539051679, 5819372.661588647)","(-71.7512190093638, -37.72818312235918)",2016-02-26,08:00,61.8849,8.53726,3.49399
8666,2.22222,0.0016719999999999999,"(688543.325743346, 5862701.950130109)","(-72.8709242638469, -37.36326334549506)",2016-02-07,15:00,52.7249,14.5541,1.50544
8667,-15.555599999999998,0.013174000000000002,"(668144.5392052329, 5682215.59489545)","(-73.05846379504715, -38.99292472063265)",2017-01-14,12:00,25.0894,12.2152,9.016680000000001
8668,-31.111099999999993,0.0025960000000000002,"(673602.9076134795, 5803259.584996862)","(-73.0254170257423, -37.90164428484403)",2016-02-16,22:00,66.3641,11.6908,2.91297
8669,13.3333,0.004342,"(771284.7565365992, 5791014.132096411)","(-71.91097225727857, -37.98798820782276)",2017-01-15,20:00,44.6744,17.4499,3.272
8670,-10.0,0.0016719999999999999,"(791042.8340871488, 6062218.80871837)","(-71.78982160561901, -35.54098464321134)",2019-12-23,07:00,21.8262,20.0302,10.3363
8671,-22.2222,0.001325,"(799958.8393898803, 5943023.830691345)","(-71.64632995641554, -36.61114897066078)",2019-01-30,09:00,42.5525,17.6244,2.11884
8672,-15.555599999999998,0.0016719999999999999,"(747429.9324402161, 5782961.055621136)","(-72.17950149722384, -38.067300092260766)",2018-12-31,16:00,52.3613,10.7606,2.15518
8673,-30.0,0.005973,"(690093.5025157352, 5644919.087649755)","(-72.79472250761906, -39.32426831284671)",2018-01-23,08:00,72.2709,7.28335,5.55446
8674,-10.0,0.002134,"(715514.014116622, 5876105.385225341)","(-72.57048791158715, -37.23668193317261)",2018-01-22,17:00,92.785,13.0651,2.12597
8675,-8.888900000000007,0.0017870000000000002,"(674703.7016505623, 5735435.952988784)","(-72.99621940303534, -38.512328034354034)",2018-01-22,15:00,34.2603,12.6684,1.35626
8676,-3.333299999999994,0.0037990000000000003,"(755475.7806278906, 5789453.3847843595)","(-72.09020788279456, -38.006625625725995)",2017-02-06,15:00,49.2982,14.5377,3.9913300000000005
8677,74.0,0.002712,"(737838.4608956036, 5804732.297377069)","(-72.29592604881843, -37.873868914093805)",2020-02-21,11:00,26.0124,20.296,2.55916
8678,22.2222,0.0037990000000000003,"(786501.8929478273, 5872146.03739836)","(-71.76972843169013, -37.25320736726901)",2020-01-26,20:00,60.7881,18.1593,6.29194
8679,-46.6667,0.0024809999999999997,"(786826.573800177, 5857341.017947767)","(-71.7603531242527, -37.38634560455038)",2017-01-05,06:00,18.118,13.2616,5.77056
8680,16.6667,0.0037990000000000003,"(763429.034088385, 5797201.545863497)","(-72.0025747416846, -37.93461236907343)",2018-02-17,12:00,27.1141,19.6168,4.72845
8681,-15.555599999999998,0.0024809999999999997,"(637474.5012704937, 5736390.425231033)","(-73.42324064640854, -38.51025716666457)",2019-03-13,21:00,13.888,11.7755,10.1027
8682,17.7778,0.0025960000000000002,"(675756.8305091312, 5802296.268517795)","(-73.0006967950179, -37.90990793802994)",2018-01-06,22:00,68.1671,14.622,10.8513
8683,-15.555599999999998,0.005429,"(767935.6841067581, 5795758.718749172)","(-71.95082513013413, -37.94628123084912)",2019-03-19,17:00,57.3022,5.9330099999999995,7.734439999999999
8684,0.0,0.0025960000000000002,"(729434.4542877447, 5794057.233297423)","(-72.38798166638976, -37.972138583104524)",2017-01-01,21:00,53.9806,12.4792,4.3411599999999995
8685,-15.555599999999998,0.0032549999999999996,"(720825.8965290786, 5817249.568827958)","(-72.49298865765245, -37.76543977651231)",2017-02-27,12:00,93.9159,15.525,2.83832
8686,-20.0,0.001325,"(695158.1887975936, 5472043.7538725035)","(-72.68380016858339, -40.879439323624965)",2018-02-01,20:00,40.8134,18.0985,7.788860000000001
8687,-10.0,0.0025960000000000002,"(687817.6759962443, 5847960.33806775)","(-72.8753621448042, -37.49619666129295)",2018-02-10,19:00,46.3813,10.942,9.18655
8688,-5.555599999999998,0.0025960000000000002,"(743588.4278791333, 5788189.235531094)","(-72.22502207410759, -38.02127716664779)",2016-03-04,23:00,5.304880000000001,19.5905,8.75164
8689,8.88889,0.0016719999999999999,"(709648.5043219697, 5768143.294719872)","(-72.60544247538492, -38.21027608445602)",2018-01-19,11:00,25.1991,21.6737,10.6546
8690,-10.0,0.0017870000000000002,"(687208.8524530306, 5842182.975871429)","(-72.88077291430153, -37.54835963507583)",2016-02-20,05:00,8.63482,18.0963,6.75448
8691,4.44444,0.005973,"(735125.4787862366, 5882240.302468888)","(-72.35154502551293, -37.17670006802778)",2020-03-20,10:00,6.35798,18.0141,1.2334200000000002
8692,14.4444,0.013174000000000002,"(771706.3890243913, 6061676.047227916)","(-72.00264882683912, -35.5513594052265)",2020-03-12,12:00,37.63,15.4948,1.42127
8693,51.1111,0.0025960000000000002,"(679861.7145324013, 5754914.771835485)","(-72.94208018305359, -38.3358668745249)",2016-03-10,11:00,37.2918,16.4672,4.34333
8694,-43.3333,0.006516,"(657290.6343582254, 5730940.534961102)","(-73.19483139293735, -38.55606763525681)",2019-02-17,19:00,38.3985,16.9433,4.08595
8695,4.44444,0.0024809999999999997,"(766408.1147228095, 5852180.559371931)","(-71.98881267331923, -37.43888811960647)",2016-01-09,05:00,53.7074,15.3463,5.440930000000001
8696,0.0,0.0024809999999999997,"(739050.3387817452, 5810221.665656912)","(-72.28397673310765, -37.82413110793589)",2019-03-05,22:00,36.5081,12.0629,5.21382
8697,13.3333,0.006516,"(734919.1547986398, 6057527.820930709)","(-72.40686495733331, -35.59812805064477)",2017-12-28,17:00,25.7588,17.8192,6.24193
8698,-10.0,0.002134,"(751668.7923970507, 5760545.479706657)","(-72.12331221822372, -38.26790012868469)",2018-03-09,22:00,83.8551,9.30264,4.7779300000000005
8699,-10.0,0.0024809999999999997,"(780239.2177861998, 5898639.722068578)","(-71.85015085183352, -37.0166549578036)",2019-01-19,11:00,32.7497,19.8886,1.35521
8700,65.0,0.013174000000000002,"(671712.3652577023, 5670752.980876742)","(-73.01440063014651, -39.09546291604278)",2017-03-15,21:00,8.206339999999999,13.1867,5.15845
8701,-12.2222,0.0032549999999999996,"(719895.7886479059, 5723195.221553437)","(-72.47444625560885, -38.61252298166389)",2017-12-25,13:00,71.5985,11.3314,4.97083
8702,-5.555599999999998,0.005429,"(726284.1807461259, 5816692.410647593)","(-72.43090423599764, -37.76912235823229)",2017-01-20,11:00,12.898,19.3712,7.191330000000001
8703,12.2222,0.001325,"(649447.3980122382, 5745398.794210693)","(-73.28789289566757, -38.427179411515)",2018-02-02,18:00,46.1308,18.9357,2.50705
8704,35.5556,0.001325,"(789504.0703827468, 5880586.684615573)","(-71.73920347897241, -37.176318242747186)",2016-03-03,21:00,44.8588,18.5238,4.059419999999999
8705,-35.5556,0.002134,"(697690.4132089837, 5821130.061374026)","(-72.75650329688871, -37.73578495294444)",2017-02-17,18:00,54.1461,7.29702,4.90942
8706,-7.777799999999999,0.0025960000000000002,"(740487.8822912475, 5805678.602893145)","(-72.26615019530257, -37.864654026143704)",2020-01-11,15:00,2.57787,17.5534,5.61824
8707,-21.111099999999993,0.006516,"(653592.551297818, 5765485.864055961)","(-73.24479751679091, -38.245529100206234)",2017-01-05,18:00,23.8305,14.4992,7.395810000000001
8708,21.1111,0.002712,"(787087.527481817, 5821096.541709925)","(-71.74323425677703, -37.712431027339214)",2017-02-27,09:00,78.0538,17.0146,2.53193
8709,8.88889,0.001325,"(681966.3111427324, 5479095.947084857)","(-72.84231702114353, -40.81899226795447)",2016-01-17,10:00,80.2271,6.38711,5.400930000000001
8710,0.0,0.0016719999999999999,"(755993.2284193239, 5908565.667408196)","(-72.12571067767018, -36.93420967981816)",2016-02-13,15:00,45.661,11.3549,1.54239
8711,-78.8889,0.0025960000000000002,"(660158.6777929453, 5756075.299003905)","(-73.16766614618233, -38.32915201901894)",2019-02-16,23:00,83.0463,15.3883,1.46117
8712,13.3333,0.0032549999999999996,"(852912.4526991685, 6094773.120878953)","(-71.12274362694541, -35.22804402789878)",2019-03-15,21:00,51.5226,16.2355,2.08074
8713,0.0,0.009777,"(695028.1244732527, 5841299.1310526505)","(-72.79208185042819, -37.55469886907981)",2016-01-17,19:00,31.3708,16.1527,7.18427
8714,13.3333,0.013174000000000002,"(661081.8156165513, 5799790.614688163)","(-73.16698834350076, -37.93519688591548)",2018-03-03,21:00,61.8795,12.2467,1.82286
8715,13.3333,0.0024809999999999997,"(756258.3723747272, 5850070.476740407)","(-72.1026643508113, -37.460749641129595)",2017-01-02,17:00,57.6881,11.7868,2.20286
8716,-15.555599999999998,0.0025960000000000002,"(688123.3001735625, 5647946.835038242)","(-72.81841038900956, -39.297436163930115)",2016-01-24,21:00,92.2914,8.5834,4.32091
8717,6.66667,0.0037990000000000003,"(693660.8619362629, 5471978.028053867)","(-72.70153675828307, -40.88038633904102)",2016-01-28,23:00,86.5672,9.368310000000001,2.92375
8718,27.7778,0.0032549999999999996,"(651351.9934188799, 5748274.675504254)","(-73.26670177454926, -38.40095233913041)",2017-03-09,08:00,92.0808,5.02114,14.5193
8719,23.3333,0.0025960000000000002,"(762128.5176481087, 6052111.665689739)","(-72.10508306461415, -35.64006637978235)",2015-12-22,21:00,55.184,10.9799,3.6658
8720,4.44444,0.013174000000000002,"(756072.2807431207, 5822656.135460555)","(-72.09518434503717, -37.70758410203052)",2018-01-22,16:00,92.0086,13.2248,1.6287
8721,0.0,0.0025960000000000002,"(739440.2202432697, 5812530.420159591)","(-72.28031476909908, -37.80324318241685)",2016-01-31,18:00,35.0096,22.1771,0.7499140000000001
8722,15.5556,0.005973,"(656017.0206874965, 5747022.269060267)","(-73.21302324243149, -38.411431800848284)",2017-02-04,20:00,68.1166,9.03018,4.52613
8723,-27.7778,0.005973,"(671166.8255081178, 5734585.453510314)","(-73.03655549200357, -38.52067529006211)",2020-02-11,22:00,52.4103,15.6745,6.86027
8724,23.3333,0.0025960000000000002,"(776255.5625960641, 6043705.366129712)","(-71.94637411213174, -35.71190427336594)",2020-02-26,20:00,27.1563,20.3473,1.98538
8725,28.8889,0.001325,"(695937.1353391645, 5823652.467823212)","(-72.77706603671152, -37.71344378578912)",2017-02-06,17:00,39.6489,14.4752,5.26845
8726,16.6667,0.001325,"(769118.4768712667, 5806692.901629043)","(-71.9414609175074, -37.84752226536082)",2020-03-04,15:00,15.3788,20.4613,8.43063
8727,-8.888900000000007,0.001325,"(760208.7238119208, 5816262.8803088665)","(-72.04603077665692, -37.76396684237754)",2017-02-14,08:00,50.2418,19.8817,2.1080799999999997
8728,13.3333,0.0024809999999999997,"(780879.3508515176, 5857813.514875614)","(-71.82760999233174, -37.38391361698337)",2020-03-06,07:00,32.1399,22.7882,4.6916
8729,-17.7778,0.005973,"(666019.6949434385, 5740421.984637002)","(-73.09695120933735, -38.46907972129556)",2018-03-17,20:00,72.3485,4.66909,9.98932
8730,27.7778,0.0016719999999999999,"(749844.0780870952, 5804016.486038893)","(-72.1593326465422, -37.87709972291263)",2017-02-09,08:00,62.9492,9.90542,3.75326
8731,8.88889,0.0032549999999999996,"(742671.0638962567, 5783891.246228216)","(-72.2340053606986, -38.060215118022484)",2017-01-20,13:00,15.1307,19.6286,7.686539999999999
8732,-10.0,0.006516,"(757355.5583011573, 5777004.049542995)","(-72.06434596659996, -38.1181501292694)",2019-12-25,23:00,56.0337,10.4269,6.15618
8733,-60.0,0.0016719999999999999,"(694978.020122841, 5807607.0320524145)","(-72.78362607114316, -37.85816132113521)",2018-02-11,20:00,22.9292,16.5324,6.79298
8734,4.44444,0.0024809999999999997,"(753029.7113873285, 5871916.3204827355)","(-72.1465894460792, -37.26496844666141)",2018-03-11,11:00,49.2111,9.780660000000001,6.328790000000001
8735,-10.0,0.013174000000000002,"(696814.6578158927, 5894715.159882461)","(-72.78603240206311, -37.07319221307008)",2017-01-21,16:00,7.12477,21.7975,10.4995
8736,-31.111099999999993,0.004342,"(769863.0135755468, 5789723.989018395)","(-71.92665476075977, -38.00002328896166)",2016-02-17,07:00,84.5854,9.9645,2.8731299999999997
8737,7.77778,0.013174000000000002,"(732320.6696556668, 6024825.575917774)","(-72.42605064582423, -35.89329854028493)",2020-02-24,11:00,54.718,10.8554,7.4413800000000005
8738,-40.0,0.001325,"(772830.8924095102, 5792850.271069161)","(-71.89408787950786, -37.97100007925828)",2018-12-27,20:00,53.7138,12.9792,4.05664
8739,8.88889,0.0016719999999999999,"(689922.8842976054, 5469660.565587271)","(-72.74515941680075, -40.90212214040279)",2016-02-15,17:00,32.0347,15.5624,8.16484
8740,20.0,0.005973,"(664615.0962943229, 5753878.108265011)","(-73.11619395033416, -38.34813570920868)",2019-03-15,14:00,38.8244,11.9362,9.95513
8741,44.0,0.013174000000000002,"(649961.2889504436, 5789183.35905048)","(-73.29126418809882, -38.03265971192155)",2016-01-31,10:00,32.5801,21.6918,1.87179
8742,2.22222,0.0016719999999999999,"(768073.5351640782, 5788936.619186013)","(-71.9467134478283, -38.007640284653036)",2016-01-10,10:00,75.6703,12.0792,5.01489
8743,4.44444,0.005429,"(827754.3061917472, 6087336.203849097)","(-71.39567052412963, -35.303505087750146)",2019-01-17,20:00,41.8456,17.5866,1.8457599999999998
8744,-57.7778,0.0025960000000000002,"(672929.6260912912, 5744314.787199468)","(-73.01874649016297, -38.43270479586843)",2018-12-21,18:00,35.3768,14.7453,6.0696699999999995
8745,4.44444,0.009777,"(679204.735454148, 5843503.682506661)","(-72.97164978931036, -37.53805399595324)",2020-01-06,13:00,82.8425,4.8312,3.0326400000000002
8746,40.0,0.001556,"(681294.3704818231, 5876273.8418620275)","(-72.95604539341058, -37.24244982661237)",2018-01-10,19:00,35.7341,18.6339,1.1
8747,13.3333,0.009777,"(738907.4436927594, 5798634.273167043)","(-72.28176493822008, -37.928489083331286)",2019-03-03,20:00,68.3853,10.1356,3.1217900000000003
8748,17.7778,0.013174000000000002,"(707087.6348213737, 5888619.81082327)","(-72.66887422974467, -37.12587907997773)",2020-03-12,05:00,20.3655,16.8368,6.58286
8749,55.5556,0.001556,"(795041.7763738994, 5878655.915358129)","(-71.67616278677987, -37.19196105156861)",2016-01-27,07:00,72.3221,10.0438,9.31226
8750,-35.5556,0.0016719999999999999,"(652983.8455531215, 5747156.835406433)","(-73.2477785038545, -38.41074409751948)",2020-01-04,09:00,24.3164,13.2462,10.5345
8751,-16.666700000000006,0.0025960000000000002,"(669130.3375104142, 5911824.908422598)","(-73.10112282611546, -36.924446473676696)",2017-02-19,06:00,47.3996,12.7018,2.06792
8752,0.0,0.006516,"(756080.5199613438, 5960055.494561644)","(-72.14196200414229, -36.470593707529275)",2017-02-15,17:00,76.5238,15.6425,4.98744
8753,30.0,0.009777,"(715823.2020698213, 5805231.44211368)","(-72.54615301676388, -37.874856093127306)",2019-01-16,06:00,62.6294,9.6332,3.78252
8754,14.4444,0.005973,"(659393.4461670294, 5795746.597922611)","(-73.18529573458723, -37.97192484720988)",2017-02-14,08:00,27.7557,19.9171,3.92326
8755,-41.1111,0.00869,"(680140.7054368901, 5841124.169060253)","(-72.96047785061863, -37.559305932810226)",2019-01-29,05:00,38.564,19.07,9.916310000000001
8756,-14.444400000000002,0.005429,"(745539.743905933, 5807486.6392776305)","(-72.20939712808888, -37.84703036615259)",2016-01-31,21:00,42.9769,22.1359,2.44042
8757,25.5556,0.006516,"(760690.8919622491, 5792194.055209202)","(-72.03187711738755, -37.98047327664267)",2015-12-28,15:00,58.9885,16.2738,4.70755
8758,43.3333,0.001325,"(772843.089414818, 5806700.227608801)","(-71.89918995800343, -37.8463497463917)",2016-01-14,12:00,63.4061,12.2104,8.240260000000001
8759,34.4444,0.0025960000000000002,"(648064.4842440175, 5760733.749377778)","(-73.30695067596515, -38.28926641433762)",2016-02-16,09:00,49.3671,13.4376,3.2412099999999997
8760,23.3333,0.0025960000000000002,"(633278.3034784836, 5734831.133011856)","(-73.47105549212843, -38.5249426906975)",2020-01-30,21:00,66.1957,14.3627,8.96195
8761,0.0,0.0037990000000000003,"(753512.0638455991, 5797527.515442387)","(-72.11539548129576, -37.93449757800796)",2020-03-07,11:00,70.0872,12.7543,1.66508
8762,23.3333,0.009777,"(706527.1868213018, 5832749.562222769)","(-72.6595860027049, -37.62919078012098)",2016-01-23,11:00,20.747,17.8417,3.0175799999999997
8763,-10.0,0.002712,"(719887.0088970847, 5889451.118561453)","(-72.5251581763555, -37.115472670729105)",2018-01-27,14:00,41.095,11.2902,7.4077
8764,0.0,0.005429,"(733871.7212658074, 5817826.610980051)","(-72.34520867733765, -37.757001588829574)",2016-02-24,21:00,20.7924,13.9896,5.24525
8765,26.6667,0.0025960000000000002,"(662200.3743157742, 5696229.941586295)","(-73.13038294266511, -38.86782419810506)",2018-01-05,23:00,52.2691,7.109030000000001,2.5705400000000003
8766,22.2222,0.002712,"(742961.2064712851, 5864232.332988169)","(-72.2574977983173, -37.33683362017856)",2018-03-15,11:00,14.0177,13.0922,3.3356
8767,-7.777799999999999,0.005429,"(694432.51202916, 5838288.557626375)","(-72.79802173742706, -37.581940651121094)",2019-01-31,15:00,11.8421,17.0834,6.11659
8768,-5.555599999999998,0.013174000000000002,"(766001.5185040606, 5790333.627775314)","(-71.97080042172388, -37.99567698562671)",2020-02-10,06:00,45.7758,20.4503,3.40239
8769,-5.555599999999998,0.0024809999999999997,"(756615.4353647231, 5907836.664674835)","(-72.11848526301743, -36.94060375018441)",2018-02-04,10:00,18.2781,20.4997,7.054460000000001
8770,-15.555599999999998,0.001325,"(740945.8389960726, 5794775.1194440955)","(-72.25730478799596, -37.96269380847879)",2016-12-23,13:00,31.063000000000002,11.4374,3.00756
8771,-3.333299999999994,0.0016719999999999999,"(827605.1033971057, 6087327.949699081)","(-71.3973051254599, -35.303628234900536)",2020-02-13,17:00,40.5888,13.5941,2.5087200000000003
8772,33.3333,0.005429,"(767971.6471886617, 5751295.335282613)","(-71.93369591327263, -38.34643258554747)",2019-01-14,08:00,50.7544,16.1244,2.43603
8773,24.4444,0.0037990000000000003,"(702916.5186611606, 5851649.700160155)","(-72.70569784000055, -37.4597741233113)",2020-02-26,18:00,23.0987,18.6518,3.5476099999999997
8774,0.0,0.002712,"(756106.3458756652, 5877730.522194412)","(-72.11393220348448, -37.21178454172786)",2017-01-24,08:00,55.3132,14.3463,12.7932
8775,38.8889,0.0025960000000000002,"(647120.7337245529, 5762268.005172245)","(-73.3180567435606, -38.27560017572337)",2018-01-27,12:00,90.484,7.943989999999999,3.98145
8776,-15.555599999999998,0.006516,"(635965.5258368485, 5727119.122443643)","(-73.43873611882502, -38.59401126344991)",2016-01-27,18:00,85.5647,9.59902,6.49977
8777,25.5556,0.005973,"(696700.3659480605, 5825485.219041566)","(-72.76890819410511, -37.69677356937596)",2016-01-12,17:00,69.1606,9.97964,1.77062
8778,8.88889,0.013174000000000002,"(744772.70039694, 5700606.471981601)","(-72.1810533082664, -38.80932963340219)",2015-12-26,14:00,40.4672,14.015999999999998,5.7862
8779,-11.111099999999993,0.001009,"(728061.1928895619, 5795362.044344197)","(-72.40401482218385, -37.96073650410837)",2016-01-09,16:00,76.0375,13.0417,5.589230000000001
8780,30.0,0.006516,"(781301.1723296901, 5813767.2668232545)","(-71.80594469198115, -37.7801833355113)",2019-01-20,21:00,72.7243,14.872,3.57855
8781,36.6667,0.0016719999999999999,"(678026.0426542647, 5826122.849193459)","(-72.98075219013671, -37.69484696269279)",2019-01-07,21:00,81.0378,6.8475600000000005,8.469660000000001
